idx,accelX_g,accelY_g,accelZ_g,magX_uT,magY_uT,magZ_uT,gyroX_dps,gyroY_dps,gyroZ_dps,gyroX_deg,gyroY_deg,gyroZ_deg,temp_C,humidity,pres_Pa,alt_m
108311,0.219,-0.438,0.444,-85.8,-63.9,23.2,194.125,27.5,135.438,-44.62,-19.311,163.923,33.383,4.03,53857.97,6024.17
108312,0.266,-0.085,-1.225,-67.2,-59.2,30.7,-42.562,-116.25,44.625,-176.034,-12.244,225.537,33.312,3.98,53849.39,6024.4
108313,0.366,0.139,-0.302,-70.4,-63.6,33.6,-147,92.188,41.125,155.319,-47.797,263.478,33.235,3.95,53979.55,5998.46
108314,0.539,0.03,-0.459,-70.9,-75.4,31.2,-116.562,50.938,-309.938,176.226,-49.526,255.766,33.167,3.98,54035.84,5986.6
108315,0.02,0.753,-0.487,-56.7,-88.6,22.4,-159.5,134.188,-301.875,122.878,-1.309,208.159,33.122,4.03,54173.88,5959.97
108316,-0.061,0.887,0.387,-45.9,-87.9,11.5,-123.562,-144.688,30.188,66.407,3.577,137.872,33.11,3.98,54181.11,5958.39
108317,0.421,1.691,0.255,-60.3,-91.1,18.8,285.875,223.75,213.875,81.435,-13.816,139.544,33.125,3.97,54183.08,5958.3
108318,0.296,2.108,0.306,-85.9,-71.4,19.3,298.75,560.25,259.812,81.729,-7.903,158.807,33.151,3.99,53996.04,5993.74
108319,-0.272,1.585,0.817,-61.6,-61.6,-16.4,88.438,431.375,451.75,62.734,8.683,169.016,33.158,4,54151.5,5964.84
108320,0.006,0.772,0.229,-29.5,-68.3,-6.3,-230.812,372.438,373.25,73.454,-0.417,155.188,33.159,3.99,54152.32,5964.71
108321,-1.121,2.362,0.561,-48.4,-88.2,-1.1,-297.562,56.312,583.562,76.634,24.794,166.429,33.177,4.01,54243.67,5948.03
108322,0.029,2.064,0.678,-76.3,-58.7,-9.5,-248.875,12.625,599.062,71.809,-0.772,172.978,33.184,4.01,54298.52,5937.96
108323,-0.724,0.064,0.886,-41.1,-45.7,-5.5,-208.438,-112.188,397.875,4.157,39.181,129.63,33.184,3.94,54252.58,5946.52
108324,0.798,-0.275,-0.034,-58.9,-69.9,-16.3,416.5,-515.062,155.438,-97.075,-70.843,175.015,33.158,3.92,54312.46,5934.87
108325,0.93,0.884,-2.108,-68.4,-89.3,11,516,424.5,-87.25,157.245,-22.14,239.22,33.131,4.01,54369.74,5923.71
108326,-2.583,0.707,-0.809,-67.3,-76.7,-12.1,-169.375,1356.688,277.25,138.868,67.422,225.759,33.127,3.99,54390.56,5919.76
108327,-1.14,0.242,-0.061,-27.6,-68,2,-234.438,157,20.062,104.253,77.643,191.815,33.092,3.98,54510.36,5896.89
108328,-1.367,0.09,-0.778,-50.1,-71.3,31.2,-68.938,752.188,-154.312,173.415,60.202,228.793,33.08,4.01,54560.7,5887.36
108329,0.03,1.553,-0.173,-80.8,-77.7,22.5,-135,187.688,-81.688,96.348,-1.109,170.141,33.061,4,54680.54,5864.89
108330,0.112,1.081,0.028,-83.4,-77.9,6.7,-14.188,263.5,105.75,88.501,-5.924,173.351,33.065,4.06,54650.33,5870.53
108331,-0.233,1.409,-0.143,-67.3,-73,-13.6,124.875,691,287.375,95.813,9.351,195.019,33.078,4.06,54697.06,5862.16
108332,-1.248,1.037,-0.131,-36.7,-84,9,-322.812,846,170.188,97.191,50.073,181.029,33.085,4.11,54611.8,5878.02
108333,-1.078,0.534,-0.034,-44.1,-87.4,13.5,-283.875,359,-198.562,93.661,63.596,175.42,33.076,4.1,54731.4,5855.8
108334,-0.704,0.616,0.157,-46.1,-83.6,-6.2,-309.562,-203.375,234.25,75.686,47.911,170.96,33.059,4.11,54819.01,5839.37
108335,-1,0.627,-0.472,-60.4,-74.2,-15.6,2.5,368.375,360.375,127.012,51.89,216.747,33.048,4.16,54887.72,5826.54
108336,-1.372,1.328,0.475,-37.2,-84.6,5.1,-212.875,770.125,256.312,70.312,44.206,157.651,33.048,4.12,54872.98,5829.24
108337,-1.172,1.049,0.376,-48.3,-88.9,4.7,-395,263.625,53.625,70.296,46.446,159.659,33.049,4.19,54753.15,5851.29
108338,-0.639,1.162,-0.001,-54.6,-75.8,-12.5,-331.562,161.562,386.25,90.048,28.809,188.47,33.046,4.22,54892.95,5825.54
108339,-0.901,1.893,0.063,-37.3,-62.9,-15,-360.75,406.688,475.562,88.081,25.431,191.947,33.027,4.2,54883.38,5826.94
108340,-1.07,2.193,-0.153,-31.1,-78.5,5.2,-606.625,228.938,249.25,93.997,25.946,180.261,33.037,4.28,54939.24,5816.89
108341,-0.681,2.661,-0.076,-47.1,-73.2,-15.7,-587.312,11.875,359.125,91.639,14.357,195.611,33.028,4.22,55005.95,5804.49
108342,-0.645,0.88,0.12,-38,-54.6,-12.2,-362.375,83.938,329.875,82.235,35.983,184.243,33.009,4.27,55057.11,5794.78
108343,-0.714,0.061,0.254,-28.9,-65.2,-4,-210.688,-17.375,334.75,13.412,69.94,113.961,32.992,4.26,55107.41,5785.28
108344,0.043,0.522,0.488,-48,-83.6,-7.6,84.312,-133.812,386.25,46.937,-3.439,130.454,32.979,4.24,55028.94,5799.36
108345,0.628,0.849,0.59,-77.6,-85.4,6.6,251.375,6.75,318.312,55.185,-31.249,120.51,32.954,4.21,55090.02,5787.74
108346,0.239,1.926,0.304,-85.1,-67.1,3.5,312.625,419.188,313.812,81.042,-6.993,169.693,32.965,4.2,55237.9,5760.98
108347,-0.915,0.931,0.347,-48.4,-69.6,-14.8,55,592.5,289.625,69.536,42.651,172.837,32.971,4.2,55240.97,5760.54
108348,-0.279,0.568,-0.016,-35.2,-83.2,6,-65.375,373.75,215.188,91.575,26.161,176.891,32.99,4.26,55446.74,5723.52
108349,0.148,1.052,-0.166,-55.4,-89.7,15.9,-58.438,403.875,25.25,98.962,-7.929,177.654,32.964,4.26,55442.95,5723.71
108350,-0.187,1.491,0.051,-59.8,-87,26.6,312.688,245,-6.25,88.051,7.158,157.134,32.96,4.3,55441.55,5723.9
108351,0.321,1.08,-0.534,-75.7,-65.5,31.7,137.625,133.562,160.875,116.295,-14.92,180.628,32.945,4.31,55296.18,5750.01
108352,0.804,0.661,-0.202,-86.4,-62.4,18.3,-112.062,287.75,-110.812,107.002,-49.332,186.093,32.941,4.39,55457.46,5720.66
108353,-0.095,1.63,0.183,-77.8,-80.7,1.7,125,219.562,-391.562,83.611,3.304,172.611,32.934,4.41,55604.17,5694
108354,-0.575,1.298,-0.105,-55.4,-89.6,14.6,276.188,-88.688,-55,94.642,23.817,175.216,32.932,4.47,55598.61,5694.97
108355,-0.924,0.755,-0.167,-45.8,-85.1,20.2,185.625,-451.25,54.75,102.458,50.07,179.189,32.906,4.44,55487.46,5714.59
108356,-0.532,1.017,0.425,-33.2,-78.9,6.3,243.438,-463.5,-74.625,67.341,25.765,149.097,32.904,4.45,55583.52,5697.17
108357,-0.347,1.749,0.282,-38.7,-73.8,-10.2,84.562,-418.562,-246.812,80.839,11.096,178.16,32.886,4.51,55682.14,5679.04
108358,0.129,0.554,0.21,-72.2,-67,-10.2,-40,-547.938,65.5,69.267,-12.262,165.907,32.872,4.48,55611.56,5691.51
108359,0.52,0.139,-0.418,-85.5,-63,24.6,131.438,-436.25,-3.938,161.645,-49.767,246.851,32.878,4.49,55466.97,5717.77
108360,-0.577,0.155,-0.635,-54.2,-62.3,33.2,13.25,-428.188,-145.125,166.275,41.409,216.264,32.851,4.5,55780.37,5660.71
108361,-0.386,-0.039,-0.253,-30.4,-58.8,14.5,-206.375,-316.438,-102.375,-171.221,56.504,250.6,32.842,4.55,55677.14,5679.12
108362,-0.779,0.04,-0.598,-36.9,-65.4,23.7,-338.5,471.812,-90.625,176.174,52.408,234.926,32.789,4.54,55745.66,5665.8
108363,-0.384,1.891,-0.07,-49.1,-80.8,27.8,-264.75,-81.812,-508,92.129,11.461,158.946,32.752,4.59,55844.77,5647.31
108364,-0.464,1.756,-0.648,-26,-66.5,5.8,-398.875,-134.25,-371.938,110.259,13.912,203.357,32.74,4.63,55931.66,5631.49
108365,-0.895,0.678,-0.242,-28.7,-55.4,-1.9,-370.438,-382.688,209.938,109.638,51.176,199.34,32.719,4.68,55885.98,5639.3
108366,-0.432,0.972,0.181,-35.2,-76.1,-9.3,16.188,149.062,460,79.478,23.62,175.679,32.732,4.65,55982.36,5622.27
108367,-1.287,2.183,-0.105,-59.1,-89.1,3.4,-304.312,616.938,453.688,92.764,30.496,180.537,32.73,4.65,55912.44,5634.75
108368,-1.233,1.801,-0.263,-39.9,-65.1,-15.9,-565.938,328.5,166.562,98.295,34.113,200.313,32.738,4.63,56029.99,5613.87
108369,-0.827,2.499,-0.27,-28.8,-59.5,-5.6,-502.125,-159.625,432.812,96.176,18.208,194.69,32.713,4.66,56083.71,5603.79
108370,-0.239,3.072,0.351,-45,-82.6,-6.7,11.625,157.625,620,83.476,4.421,176.953,32.679,4.71,56157.54,5590
108371,-0.416,1.866,0.186,-67.1,-82.7,-6.4,-86.625,543,376.875,84.295,12.5,178.729,32.706,4.67,56084.94,5603.46
108372,-0.857,0.525,-0.004,-35.1,-73.7,-8,-112.25,506.625,33.625,90.426,58.501,186.015,32.683,4.71,56256.72,5572.41
108373,-0.46,0.39,-0.508,-32.4,-74.3,18.1,-45.688,370.75,-36.812,142.431,35.676,218.067,32.686,4.74,56210.24,5580.73
108374,0.043,0.346,-0.401,-57.7,-71.1,33.9,101.938,366.25,-95.688,139.261,-4.637,211.562,32.671,4.82,56223.62,5578.08
108375,0.693,0.259,-0.054,-82.4,-61.7,26.4,149,323.125,56.375,101.725,-69.133,22.514,32.669,4.82,56193.69,5583.38
108376,0.517,0.03,0.314,-80.7,-51.9,1.7,-1.312,306.438,89.312,5.499,-58.602,127.134,32.65,4.78,56272.4,5569.02
108377,0.267,0.508,0.725,-73.6,-56.5,-7.7,69,49.812,-237.938,34.987,-16.811,144.754,32.643,4.81,56372,5551.19
108378,-0.326,1.26,0.179,-69.7,-72.1,-10.3,78.438,91.5,-278.5,81.932,14.368,180.053,32.627,4.88,56357.23,5553.52
108379,-0.133,0.269,0.719,-57.1,-78,-11.2,39.938,83.812,40.875,20.53,9.805,132.217,32.628,4.89,56355.91,5553.78
108380,-0.177,0.56,0.331,-59.2,-79.5,-10,-5.438,54.125,184.75,59.434,15.19,157.39,32.629,4.89,56555.7,5518.39
108381,0.124,0.966,0.076,-63.3,-78.8,-9.9,70.562,122.062,110.688,85.495,-7.288,183.993,32.642,4.94,56643.47,5503.13
108382,-0.033,1.202,-0.224,-49.5,-84.5,-3.9,167.25,373.312,-106.562,100.575,1.554,200.505,32.639,4.98,56675.52,5497.42
108383,-0.426,1.214,-0.715,-43.6,-80.9,26.7,187.125,682.312,-159.812,120.508,16.802,195.351,32.623,4.97,56583.2,5513.43
108384,-0.147,1.824,-0.324,-88,-70.4,15.3,423.438,786.688,-46.5,100.073,4.548,178.313,32.611,4.92,56599.37,5510.36
108385,-0.073,2.046,0.346,-58.1,-79.5,-10.1,201.875,595.062,400.688,80.414,2.021,176.916,32.632,4.92,56621.37,5506.85
108386,-1.35,-0.24,-1.967,-56.4,-85.6,-2.9,78.562,148,244.812,-173.04,34.266,245.172,32.63,4.88,56702.43,5492.53
108387,-0.247,1.929,0.505,-73.1,-84.6,5.4,175,224.188,423.625,75.338,7.061,162.093,32.629,4.99,56738.97,5486.07
108388,-0.211,2.585,0.28,-72.3,-64.2,-7.2,-15.062,534.188,495.875,83.817,4.635,180.18,32.629,4.96,56768.73,5480.82
108389,-0.798,1.309,0.087,-25.4,-62.5,3,-306.625,539.75,204.125,86.203,31.327,172.478,32.612,4.98,56796.64,5475.6
108390,-0.557,1.126,-0.129,-40.2,-83.6,20.6,-399.938,278.562,114.625,96.525,26.179,171.543,32.588,4.91,56850.93,5465.65
108391,-0.526,0.12,-0.101,-50.4,-89,8.9,-239.062,338.312,-80.875,129.943,73.425,210.549,32.563,4.88,56962.52,5445.62
108392,-0.712,-0.057,-0.123,-34.4,-80.8,7.2,-87.938,268.812,-241.25,-155.283,79.241,284.91,32.533,4.92,56883.98,5458.86
108393,-0.265,-0.249,-0.692,-41.1,-64.2,30.2,218.812,377.5,-143.375,-160.218,19.85,239.909,32.509,4.89,56888.91,5457.55
108394,0.246,-0.352,-0.029,-53.8,-49.5,28.4,134.312,-193.25,-79.938,-94.751,-34.825,204.533,32.499,4.86,56925.72,5450.92
108395,-0.228,-0.181,-0.373,-43.2,-46.3,19,-125.438,-407.125,-119.75,-154.159,28.869,233.961,32.503,4.85,57048.25,5429.54
108396,-0.995,-0.392,-0.134,-30.1,-50.6,4.4,-160.438,-571.875,158.5,-108.819,67.374,326.81,32.527,4.83,57011.27,5436.43
108397,0.342,-0.161,0.074,-43.3,-65.3,-16,279.875,59.875,178.062,-65.269,-62.569,147.874,32.486,4.82,57154.4,5410.68
108398,-0.941,2.221,-0.663,-54.7,-89.2,20.9,-153.938,831.438,470.25,106.611,22.091,183.681,32.481,4.83,57140.71,5412.99
108399,-1.583,-0.316,0.231,-42,-77.5,-9.9,-180,827.938,-125.125,-53.815,76.099,50.089,32.47,4.86,57169.49,5407.77
108400,-0.621,0.718,-0.347,-30.5,-76.6,10,-195.625,-35.125,204.062,115.813,37.88,199.417,32.474,4.8,57277.24,5389.06
108401,-0.05,1.16,-0.067,-54.7,-89.5,6.7,108.875,-37.25,208.875,93.321,2.452,178.527,32.457,4.85,57291.19,5386.35
108402,-0.377,0.96,-0.365,-51.8,-90.4,14.5,50.562,-25.938,-295.75,110.811,20.137,193.144,32.469,4.86,57266.43,5390.87
108403,-0.589,1.589,-0.691,-27,-72.5,7.7,-214,114.125,-426.062,113.504,18.761,204.507,32.457,4.91,57360.52,5374.29
108404,-0.326,-0.024,-0.735,-48,-53.2,28.4,-84.188,578.5,-351.875,-178.098,23.908,224.707,32.443,4.89,57403.74,5366.53
108405,-0.022,0.84,0.132,-86.8,-71.2,16.8,117.438,305.75,-447.688,81.089,1.512,162.674,32.437,4.97,57538.23,5343.11
108406,-0.537,2.839,-0.36,-55.2,-90.7,8.6,27.125,162.875,-552.125,97.229,10.623,182.323,32.42,4.95,57425.72,5362.32
108407,-0.435,0.59,-0.435,-34.2,-70,22.4,-45.375,437.812,-404.875,126.397,30.684,199.897,32.407,4.99,57390.69,5368.16
108408,-0.074,1.966,-0.539,-63.8,-60.4,34.6,150.25,205.938,-589.875,105.327,2.084,165.272,32.394,4.96,57509.87,5347.28
108409,0.171,1.362,-0.896,-83,-67.9,25.7,393.375,222.625,-366.938,123.329,-5.979,191.895,32.389,4.96,57452.65,5357.1
108410,0.009,1.366,-0.654,-71.6,-79.1,29.6,115.5,-116.562,-500.875,115.574,-0.332,185.978,32.383,5.06,57454.94,5356.59
108411,-0.244,1.653,-0.508,-42.7,-73.9,30.5,66.125,88.625,-610.75,107.096,8.029,172.081,32.38,5.05,57491.65,5350.18
108412,-0.139,2.681,-0.325,-48.4,-54.8,29.2,-52.25,-24.562,-685.938,96.912,2.938,156.42,32.393,5.1,57548.9,5340.5
108413,-0.388,2.444,-0.654,-69,-68.8,34.8,-73.312,115.438,-677.312,104.98,8.729,168.757,32.39,5.16,57622.25,5327.76
108414,-0.088,1.732,-0.754,-56.4,-79.8,30.2,163.938,267.438,-583.688,113.533,2.662,183.96,32.39,5.21,57730.07,5309.17
108415,1.08,0.894,-0.427,-68,-66.7,35.9,319.875,408.312,-287.938,115.556,-47.473,20.253,32.387,5.17,57740.92,5307.24
108416,0.518,0.115,0.622,-86.8,-63,12.8,259.812,117.125,-71.125,10.495,-39.34,136.543,32.39,5.27,57792.94,5298.34
108417,0.311,0.328,-0.305,-81.8,-71.7,27.2,83.938,-351.5,-198.938,132.97,-34.787,227.366,32.369,5.37,57770.12,5301.89
108418,-0.643,1.196,-0.421,-58.9,-80.4,29,-149.312,-194.5,-30.5,109.384,26.906,179.578,32.358,5.42,57946.89,5271.31
108419,0.276,1.118,0.592,-56.4,-86.5,25.6,-33.125,-136.5,136.812,62.091,-12.31,123.24,32.33,5.47,58012.58,5259.57
108420,-0.074,1.493,0.003,-52.5,-82,28.3,220.812,-234.625,51,89.888,2.844,153.265,32.321,5.43,58047.32,5253.47
108421,-0.727,0.926,-0.197,-33.7,-68.9,23.5,190.438,-326.375,-36.875,102.016,37.518,173.037,32.314,5.43,58024.06,5257.33
108422,-0.755,0.603,0.049,-27.2,-60.9,-6.1,29.312,-366.438,-35.938,85.374,51.303,181.034,32.311,5.41,57961.19,5268.05
108423,-0.283,0.89,-0.046,-41.7,-67.6,-16.9,265.5,-111,-22,92.95,17.618,198.766,32.281,5.43,58085.6,5246.23
108424,-0.285,1.806,0.033,-50,-85.1,-4.7,358.125,-158.938,-58.5,88.947,8.968,182.864,32.289,5.41,58122.29,5240.09
108425,-0.764,1.143,0.218,-49.9,-91.2,15.2,290.375,-394.125,-16.75,79.218,33.299,160.296,32.278,5.35,58077.05,5247.64
108426,-0.573,0.29,0.524,-34,-82.8,6.2,92.062,-527,-149.938,28.946,43.728,122.741,32.285,5.4,58178.34,5230.45
108427,-0.121,0.339,0.734,-51.9,-74.7,-13,-86.125,-605.625,-101.812,24.77,8.515,132.773,32.281,5.36,58125.83,5239.35
108428,0.425,-0.17,-0.699,-87.7,-67.9,13.3,-107.688,-501.375,81.125,-166.341,-30.556,221.875,32.285,5.35,58171.82,5231.56
108429,0.233,-0.548,-1.167,-86,-70.2,8.7,-9.562,830.688,-173.5,-154.87,-10.255,217.221,32.272,5.39,58289.17,5211.33
108430,-2.313,1.573,-0.471,-39.7,-81.3,20.9,82.625,1344.125,246.062,106.68,54.624,182.077,32.263,5.37,58470.85,5180.29
108431,-0.585,1.273,-0.537,-69.6,-85.5,1.4,67.438,718.5,6.938,112.869,22.94,198.579,32.247,5.4,58487.94,5177.1
108432,-0.061,1.358,0.395,-51.2,-83.8,-3.6,-123.25,368.062,136.5,73.767,2.45,159.922,32.237,5.41,58465.43,5180.75
108433,0.64,0.248,-0.293,-59.6,-81.8,-8.2,101.375,242.125,215.188,139.747,-59.069,277.85,32.247,5.37,58405.73,5191.07
108434,-0.145,-0.198,-0.272,-64.4,-88.2,9.1,356.188,-249.375,344,-143.96,23.357,241.594,32.245,5.4,58474.82,5179.29
108435,-1.553,3.809,-1.424,-29.5,-70,-3.4,-604.75,-1020.25,-81.688,110.496,20.898,208.73,32.233,5.41,58493.87,5175.87
108436,1.027,1.502,-0.593,-79.9,-58.6,-2.2,615.625,-442.312,168.688,111.557,-32.446,211.403,32.227,5.43,58532.8,5169.16
108437,-0.175,4.886,-0.061,-68.6,-84.1,0.3,579.25,803,489.188,90.721,2.048,180.607,32.224,5.41,58590.34,5159.36
108438,-1.385,1.289,-0.301,-40.4,-61.8,-15.2,-596.438,698.25,60.375,103.124,46.291,202.702,32.216,5.4,58617.23,5154.68
108439,-0.414,3.273,-0.68,-30.1,-57.8,19.1,-755.812,15.312,-24,101.743,7.058,169.466,32.184,5.42,58686.49,5142.44
108440,-0.495,1.266,0.443,-36.3,-83.8,3,-393.188,-55,194.75,70.708,20.252,153.456,32.147,5.38,58663.6,5145.68
108441,-0.379,0.071,0.476,-42.5,-82,-3.7,-12.375,88.625,-14,8.508,38.179,118.188,32.137,5.36,58686.67,5141.6
108442,-0.48,0.745,0.526,-38.3,-83,2.6,170.625,-34.438,-35.75,54.762,27.774,142.33,32.137,5.35,58731.62,5134.03
108443,-0.52,0.314,0.562,-37.8,-83.2,0.8,-24.188,-219.75,9.75,29.206,38.928,126.728,32.113,5.37,58781.4,5125.22
108444,-0.114,0.412,0.589,-53.2,-82.8,-8.3,-89.875,-96.125,230.938,34.986,9.033,134.069,32.117,5.37,58866.57,5110.95
108445,0.328,0.161,0.407,-73.1,-76.6,-5.2,102.812,40.188,328.375,21.588,-36.842,119.178,32.118,5.31,58925.9,5100.98
108446,-0.18,0.546,0.367,-66,-71.5,-12,33.438,492.375,325.938,56.074,15.276,159.724,32.121,5.37,58905.72,5104.43
108447,-0.549,0.617,0.056,-31.1,-73.2,-3.9,-247,483.938,225.938,84.846,41.53,177.855,32.117,5.35,58998.35,5088.79
108448,-0.384,1.333,-0.02,-37.8,-83.9,11.6,-279.125,364.375,218.938,90.839,16.049,170.124,32.115,5.32,59073.24,5076.2
108449,-0.525,1.068,0.02,-62.2,-88.6,9.3,-160.25,615.875,235.125,88.953,26.183,173.432,32.12,5.37,59059.35,5078.61
108450,-0.583,0.434,0.508,-57.7,-80.4,-8,-176.125,337.688,209.438,40.556,41.097,145.673,32.119,5.34,59104.86,5070.97
108451,-0.151,0.154,0.633,-50.6,-79.2,-10.6,141.938,5.562,49.938,13.683,13.064,126.879,32.126,5.36,59214.41,5052.77
108452,-0.694,2.536,0.016,-53.1,-87.5,2.6,239.562,-299.188,-177,89.647,15.305,177.581,32.122,5.35,59160.84,5061.65
108453,-0.41,1.012,0.669,-52.3,-85.2,-4,-205.062,-293.125,76.812,56.553,18.672,149.144,32.116,5.31,59129.76,5066.76
108454,-0.055,1.747,0.708,-78,-71.2,-4.6,53.812,-146.25,435.375,67.951,1.661,164.301,32.095,5.35,59187.79,5056.71
108455,0.546,0.972,0.39,-79.2,-60.4,-4.1,258.5,109.875,204.312,68.119,-27.511,156.803,32.1,5.36,59241.77,5047.77
108456,0.276,0.915,0.369,-68.9,-73.2,-10.7,400.875,71.75,21.75,68.051,-15.634,159.637,32.089,5.31,59376.86,5025.05
108457,0.643,2.918,-0.586,-63.1,-88.9,16.8,563.25,207.062,-92.438,101.347,-12.194,181.371,32.107,5.27,59260.4,5044.77
108458,0.355,1.669,-0.23,-83,-68.4,26,431.062,509.562,79,97.858,-11.907,166.143,32.099,5.34,59352.25,5029.31
108459,-0.222,1.01,0.504,-72.5,-58.9,-8.7,215.438,401.875,287.062,63.501,11.105,167.297,32.097,5.34,59469.89,5009.7
108460,-0.466,1.233,0.562,-53.4,-67.4,-16.5,196.062,15.5,355.125,65.484,18.964,169.89,32.075,5.4,59502.65,5003.89
108461,0.44,1.391,0.07,-70.1,-82.8,-1.5,305.312,65.688,268.188,87.108,-17.541,176.34,32.067,5.4,59440.49,5014.1
108462,0.422,0.22,-0.03,-76.8,-82.3,5.1,108.375,249.188,143.562,97.845,-62.267,350.527,31.992,5.38,59394.22,5020.57
108463,0.107,-0.056,0.817,-68.2,-80.3,-3.9,68.5,79.938,5,-3.896,-7.47,130.158,32.016,5.46,59410.14,5018.32
108464,0.134,0.722,-0.454,-69.4,-88.4,17.6,-13.75,-679.375,-262.688,122.144,-8.909,210.059,32.028,5.47,59583.7,4989.68
108465,-0.52,0.879,-0.481,-55.4,-87.7,0.3,-305.375,-602,87.625,118.686,27.427,206.291,32.018,5.44,59738.95,4963.81
108466,0.39,1.106,-0.014,-85.6,-70.2,18.1,222.812,-438.938,171.188,90.708,-19.444,163.257,32.019,5.44,59669.38,4975.34
108467,0.359,1.233,-0.833,-73.8,-67.4,33.1,107.812,-58,-352.125,124.034,-13.575,190.737,31.998,5.5,59584.36,4989.07
108468,-0.205,0.867,-0.715,-65.6,-77.6,32.8,-27.125,28.5,-326.562,129.538,10.336,196.964,32.006,5.52,59690.81,4971.58
108469,-0.14,0.546,-0.632,-58.8,-84.4,28.4,-117.125,190.188,-199.5,139.217,9.486,212.709,32.004,5.51,59746.24,4962.38
108470,0.168,1.329,-0.494,-50.9,-88.9,16.6,-177.5,201,-221.562,110.381,-6.751,201.022,32.002,5.59,59853.11,4944.7
108471,-0.073,1.262,-0.19,-39.2,-84.8,13.3,-56.25,231.688,-145.625,98.576,3.283,179.343,31.986,5.68,59930.28,4931.73
108472,-0.08,0.755,-0.154,-40,-80.7,21.8,14.938,208.125,-90.812,101.538,5.926,173.846,31.988,5.67,60383.85,4857.41
108473,-0.1,1.142,-0.255,-47.9,-78.2,29,-30.188,270.875,-245.188,102.575,4.863,168.357,31.998,5.78,60388.35,4856.83
108474,-0.263,1.494,-0.303,-54.8,-79,29.2,-74,295,-349,101.447,9.771,169.245,32.006,5.72,60125.49,4899.97
108475,-0.195,0.939,-0.508,-58.5,-83.4,27.3,-84,315.938,-326.75,118.393,10.364,192.081,32.012,5.69,59982.69,4923.52
108476,-0.357,1.247,-0.386,-49.1,-85.1,21.3,-95.875,326.375,-452.25,107.175,15.302,183.88,32.017,5.76,60250.46,4879.67
108477,-0.38,1.506,-0.35,-41.7,-69.3,29.2,60.25,353,-535.75,103.098,13.796,167.65,32.008,5.88,60114.47,4901.8
108478,0.206,1.327,0.103,-75.6,-61.4,29.2,243.875,334.562,-456.188,85.543,-8.793,152.719,32.013,5.86,60027.66,4916.14
108479,0.508,0.857,0.395,-82.3,-78.6,18.8,238.812,18.688,-386.688,65.237,-28.317,130.255,32.012,5.85,60134.3,4898.62
108480,1.069,0.937,-0.142,-51.3,-86.9,21.3,-104.625,-169.625,-284.688,98.589,-48.438,13.909,31.999,5.84,60384.87,4857.42
108481,0.269,0.859,-0.451,-36.1,-82.4,-0.5,-326.875,37.5,-71,117.699,-15.52,248.419,31.985,5.88,60695.04,4806.74
108482,-0.982,1.113,-1.244,-28.2,-72,11.8,-318.5,1057.875,-312.562,138.2,30.464,220.785,31.987,5.82,60477.13,4842.19
108483,-0.789,2.149,-0.755,-82,-77.3,4.4,509.688,981.562,-176.938,109.367,19.095,191.914,31.973,5.84,60420.81,4851.14
108484,0.491,2.9,0.537,-75.1,-83.9,16.3,575.812,76.5,233.25,79.512,-9.452,152.845,31.948,5.75,60071.72,4907.86
108485,0.587,2.182,-0.463,-75.2,-60.4,28,442.125,-11.438,-206.938,101.969,-14.732,165.19,31.953,5.7,60204.4,4886.19
108486,0.81,2.027,-0.197,-86.2,-66.2,19.2,208.625,185,-346.25,95.555,-21.69,167.009,31.927,5.71,60779.24,4792.18
108487,0.205,0.827,-0.096,-77.9,-81.2,4.8,27.188,469.812,-83.438,96.6,-13.836,184.642,31.908,5.68,60862.92,4778.35
108488,-0.407,1.03,0.025,-42.1,-74.2,-14,-151.125,601.25,-77.125,88.588,21.561,190.363,31.904,5.72,60588.72,4822.72
108489,-0.695,1.031,0.042,-31.3,-72.1,15.3,-253.688,390.438,-5.5,87.668,33.968,164.536,31.901,5.72,60571.17,4825.52
108490,-0.434,0.601,-0.311,-40.3,-81.5,21,-181.625,202.812,-195.062,117.378,32.68,193.537,31.903,5.69,60360.84,4859.81
108491,-0.46,0.279,-0.177,-37.6,-74.6,21.6,130.75,-54.062,-49.062,122.328,54.299,194.697,31.873,5.71,60420.79,4849.55
108492,-0.475,1.175,-0.022,-30.9,-69.9,14.6,300.5,-296.625,137.438,91.094,22.019,166.432,31.802,5.65,60462.81,4841.59
108493,-0.548,0.824,0.486,-33.7,-72.5,-10.6,192.812,-652.625,-2.625,59.457,29.79,156.237,31.737,5.69,60853,4777.27
108494,0.191,0.363,-0.589,-76.2,-80.2,1.3,188.75,-628.062,-76.188,148.329,-15.463,227.5,31.693,5.65,61057.02,4743.7
108495,-0.775,1.302,-0.683,-49.5,-87.9,14.7,-212.75,-550.438,-215.188,117.688,27.791,198.479,31.682,5.65,60732.66,4795.87
108496,-0.404,0.011,0.086,-61.7,-83.7,-5.3,18.812,-381.375,191.25,7.125,77.909,108.904,31.688,5.74,60965.95,4758.27
108497,0.03,1.316,0.032,-70.8,-87.2,14.8,333.875,96.188,-169.812,88.598,-1.317,166.173,31.696,5.72,61338.89,4698.51
108498,-0.194,1.303,-0.121,-62.2,-82.5,28.2,168.812,226.125,-181.25,95.307,8.442,164.546,31.714,5.69,61195.19,4721.82
108499,-0.075,1.022,-0.319,-66.5,-85.2,21.5,-204.25,321.375,-241.75,107.345,4.016,183.85,31.724,5.74,61347.05,4697.64
